tpep_pickup_datetime,trip_distance,total_sum,mean_bill
2023-12-01 08:45:00,1.921978245061135,18.039054709931666,9.385670600739747
2023-12-01 09:00:00,1.9221444228649145,18.1719352407492,9.453990566257412
2023-12-01 09:15:00,1.975429145561998,18.603150079706133,9.417270227838847
2023-12-01 09:30:00,2.0204663371535707,18.98222483904787,9.394972086389716
2023-12-01 09:45:00,2.03020075578792,19.190380954328425,9.452454837098436
2023-12-01 10:00:00,2.0048173123210233,19.230548890058124,9.5921702051717
2023-12-01 10:15:00,1.9596824946241576,19.22002615377929,9.807724570946606
2023-12-01 10:30:00,1.9687325044431125,19.414665013729007,9.861504785395288
2023-12-01 10:45:00,1.9862048456658417,19.57562917344628,9.855795698093708
2023-12-01 11:00:00,1.9605424069341795,19.682868784377252,10.039501678087424
2023-12-01 11:15:00,1.9735780022379559,19.984981598700276,10.12626892681117
2023-12-01 11:30:00,2.029611010242537,20.32969836119899,10.01654911143274
2023-12-01 11:45:00,2.031321133933487,20.389223562749734,10.037420091853065
2023-12-01 12:00:00,2.018299543903429,20.53893426622819,10.176355798260504
2023-12-01 12:15:00,1.9871900704659433,20.59430907676982,10.363532599546959
2023-12-01 12:30:00,1.9707567703827946,20.56400841703404,10.434574538104842
2023-12-01 12:45:00,1.9838971835032049,20.603486046215362,10.385359794620667
2023-12-01 13:00:00,1.9696736307813796,20.510686460992392,10.413241128102882
2023-12-01 13:15:00,1.9626401925756367,20.348051347528212,10.367693184161688
2023-12-01 13:30:00,1.9651570814677988,20.128661296501743,10.242774730998812
2023-12-01 13:45:00,1.9500584186121004,20.042137148258448,10.277711148019288
2023-12-01 14:00:00,1.9539401971104096,20.2601701195931,10.368879328832538
2023-12-01 14:15:00,1.9841963105392613,20.60473172241516,10.38442195107965
2023-12-01 14:30:00,2.006175890243441,20.891404546473584,10.41354581523682
2023-12-01 14:45:00,2.0167100240954903,21.121481024609402,10.47323649520835
2023-12-01 15:00:00,2.040290810361481,21.30587639223865,10.442568424088455
2023-12-01 15:15:00,2.049337226311095,21.304425605823134,10.395763729023805
2023-12-01 15:30:00,2.053355852038245,21.19245525948507,10.32088774989906
2023-12-01 15:45:00,2.0759191083840425,21.280656152331623,10.251197200500323
2023-12-01 16:00:00,2.08064624130509,21.757859151204162,10.457260210441396
2023-12-01 16:15:00,2.108532566285574,22.79677926145585,10.811679945553337
2023-12-01 16:30:00,2.1630397556879473,23.753386101943832,10.981483830559162
2023-12-01 16:45:00,2.190570155223374,24.15688366596425,11.027669489773068
2023-12-01 17:00:00,2.1438418643530155,24.065434875000857,11.22537780195066
2023-12-01 17:15:00,2.130058200226194,24.023958981830678,11.278545806532206
2023-12-01 17:30:00,2.1496530861454892,24.100689553005964,11.211432071683971
2023-12-01 17:45:00,2.132751138902479,23.82034116237751,11.168832935020978
2023-12-01 18:00:00,2.105350220320326,23.470737435157837,11.148139254278938
2023-12-01 18:15:00,2.117041632177455,23.594739325553604,11.145146588962236
